"user_id","restaurant_id","rating","review_text","date","source_user_name"
"5","ChIJ3STtHXApQg0Rj3TMcsFf4qA","4","good rooftop bar, nothing special. the view is nice and the drinks are good and cheap. the vibe is more laid back and i liked the comfortable couch seating. they had a good selection of drinks to choose from and they were pretty good. for free entry + good drinks + comfortable seating + nice view: this bar is worth it.","2025-02-04","Ali"
"1","ChIJmWugNGUoQg0RlN6GSacY2UQ","5","Best find of our 2 month trip in France and Spain!  Fantastic views, food, service. Great recommendations from Sebastian. If you are in Madrid, definitely try this place!","2024-11-22","Ruth Yu"
"2","ChIJmWugNGUoQg0RlN6GSacY2UQ","5","The view is amazing!
Great service and atmosphere.
Delisious food.
You can eat and after that drink coctails in the bar with DJ live music plaing.
We've visited the Sky bar and restourant 2 times during our stay in Madrid.","2024-09-07","Любомир Пъйков"
"3","ChIJmWugNGUoQg0RlN6GSacY2UQ","5","This restaurant in Madrid is amazing! It was my first time there, and both the waiters and the food were outstanding. I ordered the tenderloin steak, and it was incredibly delicious. The view is also spectacular. I highly recommend it!","2024-10-01","Usif Chatila"
"4","ChIJmWugNGUoQg0RlN6GSacY2UQ","5","An amazing restaurant with a beautiful terrace! They have delicious spicy salmon rolls , other dishes are really good too. Prices are not that high for the class of the places","2024-07-21","Diana Kohan"
"5","ChIJmWugNGUoQg0RlN6GSacY2UQ","4","One of a nice rooftops to visit in Madrid! I would recommend to go there during the day as well as during the night to see a great view from the top! They make nice drinks up there! Might happen that the place will be super coursed and you will not get a place to sit, you might even not enter there as you need to wait for the elevator to go up and… if you want to be sure you have a place I would book it in advance or give a try very late at night.","2024-01-14","Go O"
"1","ChIJ_wzX-mwpQg0RojEXreFsX8k","1","Terrible. Says they are 24/7 and they are only open during summer. They are closed! But they don’t tell you that. Save your uber and taxi dollars!!","2025-01-03","Jesse Gonzalez"
"2","ChIJ_wzX-mwpQg0RojEXreFsX8k","5","Very nice place to relax and drink a beer. There's beds by the pool and it has a nice atmosphere 😎

Non-guests can only stay on certain days when it's not full (I'm not a guest and thought that's fair enough)","2021-07-01","Michael H M"
"3","ChIJ_wzX-mwpQg0RojEXreFsX8k","4","The Sky Roof Top Terrace sits on top of the NYX hotel and includes a cosy and small roof top bar with super friendly staff and good cocktails. If the weather is good, you can probably also have a refreshing bath in the pool. The rooftop feeling is good, the view however is just ok, since the bar is located at the 8th floor - one can mainly see the Torre Picasso.","2019-06-02","Jan Hardrat"
"4","ChIJ_wzX-mwpQg0RojEXreFsX8k","5","Absolutely perfect","2022-10-02","Megan Docherty"
"5","ChIJ_wzX-mwpQg0RojEXreFsX8k","3","Good place to have something to relax but without views and somewhat small. Normal-high prices (star glass €5)","2021-07-24","PB 022"
"1","ChIJcdNLzdcpQg0RVzcdqEmBzfs","5","A Must-Visit Breakfast Spot in Madrid!
The panoramic view of the city is simply breathtaking, making it an ideal spot to enjoy your morning coffee. But it's not just the view that makes this place special. The menu offers a wide selection of tasty and healthy breakfast options. What sets this coffee shop apart is their commitment to keeping prices reasonable without compromising on quality. So, if you're in Madrid and looking for a breakfast spot that ticks all the boxes - great view, exceptional service, tasty healthy food, and reasonable prices - make sure to visit this hidden gem.","2023-11-08","Lia"
"2","ChIJcdNLzdcpQg0RVzcdqEmBzfs","3","There are many choices for food and drink. You can have hamburgers, pizza, tapas, steaks and many more, but the ambiance isn't great. Too many people, the tables don't get cleaned and the staff is rude. As I couldn't find any of the staff, I had cleaned my own table leaving the dishes at the stall they had and the waiter thanked me and told me that he would do it. Although, when I left later one dish at another table that wasn't clean for the staff to pick up, he came to me and reprimanded me in Spanish. If I did something wrong, I don't think that, as a client, I deserve to be scolded. It is a behavior that you don't get in my country (Greece) and in general nowhere where you are a client.","2025-02-10","Fani Syr"
"3","ChIJcdNLzdcpQg0RVzcdqEmBzfs","5","We had cocktails at ""one cocktail baby"". Maria was the most amazing! Truly taking her time to go through all the steps to make  a great cocktail. Can't  speak highly enough for her.   Top of dept store. Again Maria is the best!","2024-08-01","Mike Shannon"
"4","ChIJcdNLzdcpQg0RVzcdqEmBzfs","5","This place is Spain’s answer to Eataly. It’s on the roof of this fabulous department store where you can shop for gourmet food items and choose from about 10 different little restaurants with their own specialties. I went to the one with different meats. For an appetizer I had croquettes with 3 different flavours. All were excellent. My lean cut of beef was cooked medium rare to perfection and finished with fleur de sel and came with roast potatoes. I drank an excellent rioja to go with this meal.

For dessert I moved to the gelato place and had mango and limone gelato. So flavourful!

Before I left, I caught the beautiful sunset over Madrid from the outdoor rooftop eating area. Beautiful! This place was full of people of all ages enjoying the food.","2024-03-06","Kathy Tudor"
"5","ChIJcdNLzdcpQg0RVzcdqEmBzfs","5","Fantastic views of the city  from the top of El Corte Ingles. Has an outside terrace and a great atmosphere, plenty of choice of shops, bars and restaurants.","2024-06-26","Fun in the Sun"
"1","ChIJGf8KEjYpQg0R6YL_3cOjz0g","1","Outsiders not welcome

As Americans spending some time in Madrid, we were offended and disappointed by a hotel chain that has always surprised us with its extreme customer service in every corner of the world: Four Seasons.

This weekend, taking advantage of the fact that we were passing by the Four Seasons Hotel in Madrid, we decided to go in and have a coffee. From the beginning we felt unwelcome:

- They took a long time to serve us, we had to call someone to come and get us.
- The waiter came and the first thing he asked us was the room number of the hotel, we told him we were not staying there and he quickly changed his attitude.
- He brought us the American coffee and tea we had ordered. It was to be expected that because of the place (and the price, almost 30 euros) they would be served with the appropriate teapot and a pitcher of water for the Americano. But no, everything was served directly in the cups. By the way, the smallest American coffee I have ever had.
- As soon as we finished our drinks, the waiter came over and asked us if he could take everything away, as if he was in a hurry for us to leave.

So that's what we did, we left with the idea of never going back to that place again. Such an attitude and service made us think that maybe the hotel cafeteria is only for guests, but then they should say so from the beginning.

An unfortunate experience in a hotel chain that is known for its elegance and kindness. Sincerely, anywhere in the world except except in Madrid.","2024-10-27","Naig Gar"
"2","ChIJGf8KEjYpQg0R6YL_3cOjz0g","5","El Patio, the lobby bar of the Four Seasons Madrid

The majestic and chic lobby bar was once the operations courtyard of the Banco Español de Crédito.

Now it is a luxury place for meetings, see friends, enjoy an Afternoon Tea or at this wonderful Christmas time a Festive Tapas Experience.

The Tapas experience is an interesting journey with various classic Spanish tapas and flavors of Spain, presented on a Etagere.","2023-12-20","Expert of Luxury Travel"
"3","ChIJGf8KEjYpQg0R6YL_3cOjz0g","5","Exactly what you can expect at Four Seasons. Great service and food.

One interesting thing is that there is a Hermes shop next to it, and if you sit at corner seats, you got the view of the happenings where people spend tens of thousands of Euros there..","2023-06-11","RD1"
"4","ChIJGf8KEjYpQg0R6YL_3cOjz0g","5","Wonderful experience for drinks and surprise desserts. The bartender German was so friendly and welcoming, he surprised my husband with desserts for his birthday and made wonderful drinks. In addition he gave us local recommendations to try while visiting!","2024-06-01","Andrea Bartolo"
"5","ChIJGf8KEjYpQg0R6YL_3cOjz0g","5","The wine list was not current which caused the sommelier to run a marathon back and forth to the wine cellar. The wine service was accordingly slow but the staff made up for it with several complimentary and delicious tapas and food items. Overall, a lovely experience and an illustration of how great service can make up for a problematic occasion. Kudos to the staff and management training, a good testament to the Four Seasons brand. I switched hotels based on this experience.","2024-04-02","Edward Jung"
"1","ChIJZQ0jOnsoQg0RuoI9fLvi1CI","5","Wow! Want authentic local cuisine with m star quality and service with paying an arm and a leg and making a reservation months in advance then this is the place to go. The food, service, and extra courses were amazing! This really made our trip to Madrid memorable.","2024-10-02","Andrew Story"
"2","ChIJZQ0jOnsoQg0RuoI9fLvi1CI","5","Wonderful quiet atmosphere with live music from the piano. Service at a very high level. Very distinguished waiters, cuisine worthy of Michellin stars.","2024-12-16","Ar Tur"
"3","ChIJZQ0jOnsoQg0RuoI9fLvi1CI","5","Loved the atmosphere, the great welcome, the presentation of the meals and amability of the staff. They make you feel really comfortable and accomodate all of your needs with great succes!","2024-11-09","Andreea Yan"
"4","ChIJZQ0jOnsoQg0RuoI9fLvi1CI","5","Great experience! We ordered the croquettes, the stew, an omelette, and the tagliatelle. All were great. The stew is a lot bigger than you think! Came in a large pot, enough for 3-4 people. The restaurant gave us two free appetizers, both were very tasty and delicious. The waitresses were very professional, friendly, and spoke English! Highly recommend!","2023-12-31","Kim H."
